EMPLOYERS	2017/10/25	2017/10/28	MOBILEDECOQUIZ
January Jobs Report Expected to Show Pickup in Hiring
Oct. 25, 2017 11:41 am ET
EMPLOYERS	2017/10/25	2017/10/28	EDUCATION	College Costs Continue to Edge Higher	Melissa Korn	Oct. 25, 2017 12:01 am ET	College continues to get more expensive for students and for schools that are shelling out grant money to attract students.	https://www.wsj.com/articles/college-costs-continue-to-edge-higher-1508904060?mod=searchresults&page=1&pos=16
TOLL BROTHERS	2015/02/24	2015/02/27	ECONOMY	U.S. New Home Sales Edge Lower	Jeffrey Sparshott, Kris Hudson	Feb. 25, 2015 11:07 am ET	New-home sales fell slightly in January but the overall pace remained near a six-year high, a sign of strong demand that could help boost the broader U.S. housing market.	https://www.wsj.com/articles/u-s-new-home-sales-at-481-000-pace-in-january-1424876627?mod=searchresults&page=1&pos=1
TOLL BROTHERS	2015/02/24	2015/02/27	U.S. MARKETS	U.S. Stocks Rise to Fresh Records	Dan Strumpf, Saumya Vaishampayan	Feb. 24, 2015 4:35 pm ET	The Dow industrials and S&P 500 closed at fresh records Tuesday after Fed Chairwoman Janet Yellen signaled that future interest-rate increases will be clearly marked and noted the recent improvement in the U.S. economy.	https://www.wsj.com/articles/u-s-stock-futures-flat-ahead-of-yellen-testimony-1424783872?mod=searchresults&page=1&pos=2
TOLL BROTHERS	2015/02/24	2015/02/27	EARNINGS	Toll Brothers Profit Nearly Doubles as Demand Improves	Chelsey Dulaney	Feb. 24, 2015 8:05 am ET	Toll Brothers said its profit nearly doubled in its January quarter, as job growth and other economic improvements boost demand for the luxury home builder.	https://www.wsj.com/articles/toll-brothers-profit-nearly-doubles-as-demand-improves-1424778344?mod=searchresults&page=1&pos=3
PG&E	2013/07/31	2013/08/03	BEST OF THE WEB	Scenes From a Shoving	James Taranto	Aug. 2, 2013 12:01 am ET	Johnny Paycheck costs Johnson his paycheck.	https://www.wsj.com/articles/SB10001424127887324136204578643982827602900?mod=searchresults&page=1&pos=1
QUEST DIAGNOSTIC	2015/04/23	2015/04/26	EARNINGS	Quest Diagnostics Revenue Grows 5.3% as Business Environment Improves	Chelsey Dulaney	April 23, 2015 8:03 am ET	Quest Diagnostics said that revenue grew 5.3% in its first quarter as the labratory-testing company benefits from growth in its diagnostics business and an improving environment.	https://www.wsj.com/articles/quest-diagnostics-revenue-grows-5-3-as-business-environment-improves-1429790614?mod=searchresults&page=1&pos=1
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	BLOG: MONEY INVESTING	Big Funds: Do They Hurt Your Wallet?	Jason Zweig	July 24, 2015 9:30 pm ET	If it seems like your airplane tickets cost too much this summer or your bank is overcharging you at the ATM, you might think about blaming your mutual fund.	https://www.wsj.com/articles/big-funds-do-they-hurt-your-wallet-1437787847?mod=searchresults&page=1&pos=1
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	BUSINESS	Comcast in Talks With Multiple New-Media Firms	Amol Sharma, Liz Hoffman, Shalini Ramachandran	July 23, 2015 6:34 pm ET	Comcast’s NBCUniversal is scouting out several companies in the world of new media for potential deals, looking for access to young TV cord-cutters.	https://www.wsj.com/articles/comcast-in-talks-with-multiple-new-media-firms-1437690882?mod=searchresults&page=1&pos=2
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	NY AP TOP NEWS	NY attorney general, others urges call blocking on phones	null	July 22, 2015 12:46 pm ET	ALBANY, N.Y. — New York's attorney general has joined counterparts from 44 other states in calling on five major phone companies to offer call-blocking technology to customers to help stop robocalls.	https://www.wsj.com/articles/AP477a27d2bac84fc5b84045661845e033?mod=searchresults&page=1&pos=3
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	TECH	Verizon’s Growth Slows, as It Leans on Tablets	Chelsey Dulaney, Ryan Knutson	July 21, 2015 11:40 pm ET	Verizon’s mainstream wireless subscriber growth slowed, and revenue came in below forecasts. Tablets accounted for 852,000 of the 1.1 million net subscriber additions.	https://www.wsj.com/articles/verizon-earnings-edge-higher-1437479230?mod=searchresults&page=1&pos=4
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	U.S. MARKETS	Dow Gets ‘Big Blues,’ Weighed Down by IBM, United Technologies	Corrie Driebusch, Saumya Vaishampayan	July 21, 2015 6:42 pm ET	U.S. stocks fell Tuesday after weak earnings reports from International Business Machines and United Technologies dragged down the Dow Jones Industrial Average.	https://www.wsj.com/articles/u-s-stock-futures-mixed-1437481110?mod=searchresults&page=1&pos=5
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	TECH	FCC Poised to Approve AT&T’s $49 Billion Acquisition of DirecTV	Thomas Gryta	July 21, 2015 5:12 pm ET	Federal regulators are poised to approve AT&T’s $49 billion acquisition of DirecTV, clearing the way for the biggest media deal of the past year.	https://www.wsj.com/articles/fcc-poised-to-approve-at-ts-49-billion-acquisition-of-directv-1437511631?mod=searchresults&page=1&pos=6
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	HEARD ON THE STREET	Verizon Feels AT&T’s Pain	Miriam Gottfried	July 21, 2015 3:32 pm ET	Verizon’s quarterly results suggest it is experiencing similar discount-driven pain to what AT&T endured last year.	https://www.wsj.com/articles/verizon-feels-at-ts-pain-1437507135?mod=searchresults&page=1&pos=7
VERIZON COMMUNICATIONS	2015/07/21	2015/07/24	NY AP TOP NEWS	Verizon tops 2Q profit forecasts	null	July 21, 2015 10:26 am ET	NEW YORK — Verizon Communications Inc. on Tuesday reported second-quarter earnings that topped analyst expectations as it signed up more wireless customers.	https://www.wsj.com/articles/AP8240d62937ba799571f695e1890a8976?mod=searchresults&page=1&pos=8
SIMULATIONS PLUS	2013/01/15	2013/01/18	EUROPE
IMF: Greece Needs More Help From Euro Partners
By Costas Paris Jan. 18, 2013 12:33 pm ET
BANK OF NEW YORK MELLON	2014/01/17	2014/01/20	MARKETS	Bank of New York Mellon Profit Falls as Expenses Rise	Everdeen Mason, Julie Steinberg	Jan. 17, 2014 11:33 pm ET	Bank of New York Mellon Corp.'s fourth-quarter profit fell 15% and missed analyst expectations as investment charges and rising expenses offset improved market conditions and growth in assets.	https://www.wsj.com/articles/SB10001424052702304419104579326681622219124?mod=searchresults&page=1&pos=1
AMERICAN VANGUARD	2018/03/12	2018/03/15	BOOKSHELF	‘A Foreign Policy for the Left’ Review: Can There Be a ‘Decent’ Left?	Martin Peretz	March 14, 2018 6:59 pm ET	The editor of Dissent magazine asks his comrades for a more nuanced moral response to America’s use of power abroad. Martin Peretz reviews ‘A Foreign Policy for the Left’ by Michael Walzer.	https://www.wsj.com/articles/a-foreign-policy-for-the-left-review-can-there-be-a-decent-left-1521068399?mod=searchresults&page=1&pos=1
LA-Z-BOY	2013/08/20	2013/08/23	EARNINGS	Home Depot's Earnings Rise 17%	Shelly Banjo	Aug. 20, 2013 4:01 pm ET	Home Depot's fiscal-second-quarter earnings jumped 17% as the retailer continued to benefit from an improving housing market.	https://www.wsj.com/articles/SB10001424127887324747104579024361187645796?mod=searchresults&page=1&pos=1
CITIGROUP	2015/10/15	2015/10/18	MARKETS	Credit Suisse Overhaul Could Mirror Local Rival, UBS	John Letzing, Margot Patrick	Oct. 18, 2015 6:59 pm ET	Clues about how Credit Suisse’s chief executive plans to overhaul the bank may lie just down the road at its biggest rival, UBS.	https://www.wsj.com/articles/credit-suisse-overhaul-could-mirror-local-rival-ubs-1444999285?mod=searchresults&page=1&pos=1
CITIGROUP	2015/10/15	2015/10/18	COMMODITIES	Chinese Copper-Trading Surge Shakes Up Market	Tatyana Shumsky	Oct. 18, 2015 2:55 pm ET	Chinese investors hamstrung by stock-trading restrictions are piling into copper trading, a shift that analysts and traders say has distorted the global market for the metal.	https://www.wsj.com/articles/chinese-copper-trading-surge-shakes-up-market-1445194548?mod=searchresults&page=1&pos=2
CITIGROUP	2015/10/15	2015/10/18	MARKETS	Citigroup Adds New Unit With Mobile Focus	Anne Steele	Oct. 16, 2015 10:43 am ET	Citigroup said that it is establishing a new unit in its global consumer bank charged with building a smartphone-centric “bank of tomorrow.”	https://www.wsj.com/articles/citigroup-adds-new-unit-with-mobile-focus-1445006618?mod=searchresults&page=1&pos=3
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	MARKETS	China Oceanwide Consortium Clinches Deal to Buy International Data Group	Rick Carew	Jan. 19, 2017 11:23 pm ET	A team led by China Oceanwide Holdings reached a deal to buy International Data Group, the data and marketing company that also runs venture-capital firm IDG Ventures.	https://www.wsj.com/articles/china-oceanwide-consortium-clinches-deal-to-buy-international-data-group-1484883893?mod=searchresults&page=1&pos=7
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	U.S. MARKETS	Dow Falls for Fifth Straight Session	Akane Otani	Jan. 19, 2017 5:43 pm ET	The Dow Jones Industrial Average fell, putting the index in negative territory for the year.	https://www.wsj.com/articles/european-stocks-steady-ahead-of-ecb-meeting-1484816024?mod=searchresults&page=1&pos=8
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	DAVOS	U.K.’s Theresa May Meets With Wall Street Bank Chiefs	Max Colchester, Nicholas Winning	Jan. 19, 2017 3:07 pm ET	U.K. Prime Minister Theresa May met with the chief executives of several Wall Street banks, following further warnings by lenders that they would shift jobs out of London to continental Europe after Brexit.	https://www.wsj.com/articles/u-k-s-may-meets-with-wall-street-bank-chiefs-1484851096?mod=searchresults&page=1&pos=9
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	POLITICS	Steven Mnuchin, Donald Trump’s Treasury Pick, to Address IndyMac Questions at Confirmation Hearing	Nick Timiraos	Jan. 19, 2017 5:30 am ET	Investments tied to the foreclosure crisis are shaping up to figure prominently in the confirmation hearing for Steven Mnuchin, Donald Trump’s intended nominee for Treasury secretary.	https://www.wsj.com/articles/steven-mnuchin-donald-trumps-treasury-pick-to-address-indymac-questions-at-confirmation-hearing-1484821810?mod=searchresults&page=1&pos=10
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	MARKETS	Wall Street Gets Back Its Groove	Christina Rexrode, Liz Hoffman	Jan. 18, 2017 11:59 pm ET	The historic U.S. election jolted Wall Street trading desks, buoying investor confidence and sparking activity that pushed the five biggest U.S. investment banks to sharply higher fourth-quarter profits.	https://www.wsj.com/articles/wall-street-gets-back-its-groove-1484779829?mod=searchresults&page=1&pos=11
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	U.S. MARKETS	Financial Stocks, Dollar Rebound	Aaron Kuriloff, Jon Sindreu	Jan. 18, 2017 6:58 pm ET	Financial shares, bond yields and the dollar recovered Wednesday, after Fed Chairwoman Janet Yellen signaled steady interest-rate increases for the coming years.	https://www.wsj.com/articles/stocks-steady-trump-inauguration-anticipation-holds-sway-1484729658?mod=searchresults&page=1&pos=12
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	MARKETS	Goldman Sachs Results Surge on Trading Bounce	Liz Hoffman	Jan. 18, 2017 2:50 pm ET	Goldman Sachs easily beat analyst expectations, turning in a fourth quarter that was among the strongest on Wall Street.	https://www.wsj.com/articles/goldman-sachs-results-beat-estimates-1484743201?mod=searchresults&page=1&pos=13
GOLDMAN SACHS GROUP	2017/01/18	2017/01/21	NY AP TOP NEWS	Citigroup's earnings beat analysts' forecasts	null	Jan. 18, 2017 8:25 am ET	NEW YORK — Financial giant Citigroup reported a 7 percent rise in fourth quarter profits on Wednesday, helped by a strong performance in the bank's trading business, a theme that has repeated itself with all the major Wall Street banks this quarter.	https://www.wsj.com/articles/AP2b0d9b439f08f512a84842a9bd9e80ce?mod=searchresults&page=1&pos=14
FIRST SOLAR	2016/02/23	2016/02/26	THE NUMBERS	Behind the Logic, and Lore, of Leap Day	Jo Craven McGinty	Feb. 26, 2016 8:48 am ET	Columnist Jo Craven McGinty explores the long and winding history of how the modern leap day came to be.	https://www.wsj.com/articles/behind-the-logic-and-lore-of-leap-day-1456498112?mod=searchresults&page=1&pos=1
FIRST SOLAR	2016/02/23	2016/02/26	HISTORICALLY SPEAKING	For Feb. 29, Tales of the Calendar Wars	Amanda Foreman	Feb. 25, 2016 11:13 am ET	Amanda Foreman celebrates Feb. 29, a leap-year anomaly, with a history of calendars and disputes over them.	https://www.wsj.com/articles/for-feb-29-tales-of-the-calendar-wars-1456416800?mod=searchresults&page=1&pos=2
FIRST SOLAR	2016/02/23	2016/02/26	PHOTOS	A Look Back to the Future: Sharp’s Products	null	Feb. 24, 2016 11:44 pm ET	From mechanical pencils to calculators and TVs, some of the products that helped define Sharp in its 103-year history.	https://www.wsj.com/articles/a-look-back-to-the-future-sharps-key-products-1456378446?mod=searchresults&page=1&pos=3
FIRST SOLAR	2016/02/23	2016/02/26	POLITICS	Senators Strike Tentative Deal for Flint Water Crisis Funds	null	Feb. 24, 2016 3:15 pm ET	Senators from both parties—Debbie Stabenow (D., Mich.) and James Inhofe (R., Okla.)—reached a tentative deal to address the water crisis in Flint, Mich.	https://www.wsj.com/articles/senators-strike-tentative-deal-for-flint-water-crisis-funds-1456344939?mod=searchresults&page=1&pos=4
FIRST SOLAR	2016/02/23	2016/02/26	ASIA HOUSE OF THE DAY	Poolside Living in a Melbourne Contemporary	null	Feb. 23, 2016 8:39 pm ET	The focal point of this house is the swimming pool, which also adds a pop of color to the monochrome decorating scheme—Andre Cooray	https://www.wsj.com/articles/poolside-living-in-a-melbourne-contemporary-1456277956?mod=searchresults&page=1&pos=5
FIRST SOLAR	2016/02/23	2016/02/26	EARNINGS	First Solar Results Top Views; Company Cuts Sales Guidance	Maria Armental	Feb. 23, 2016 7:14 pm ET	First Solar Inc. cut its sales guidance for 2016 and reported a sales drop in the December quarter.	https://www.wsj.com/articles/first-solar-results-top-views-company-cuts-sales-guidance-1456265828?mod=searchresults&page=1&pos=6
FIRST SOLAR	2016/02/23	2016/02/26	COMMODITIES	Saudi Oil Minister Says No to Production Cuts	Bill Spindle	Feb. 23, 2016 5:47 pm ET	Saudi Arabia delivered its starkest message yet to a reeling global oil sector, saying it wouldn’t rescue the industry from low prices by cutting its production.	https://www.wsj.com/articles/saudi-oil-minister-production-wont-be-cut-to-reduce-global-supply-glut-1456246011?mod=searchresults&page=1&pos=7
NATIONAL INSTRUMENTS	2013/04/25	2013/04/28	RUMBLE SEAT	Porsche Cayman S: 911's Little Brother Grows Up	Dan Neil	April 26, 2013 3:45 pm ET	You still need a Porsche 911 to test the autobahn's outer limits, but Dan Neil finds the redesigned midengine Cayman a more-than-worthy option for the American road.	https://www.wsj.com/articles/SB10001424127887323735604578441073161189656?mod=searchresults&page=1&pos=1
NATIONAL INSTRUMENTS	2013/04/25	2013/04/28	POLITICS	Besides the FAA, Furlough Impacts Are Mostly Muted	Elizabeth Williamson	April 25, 2013 8:00 pm ET	Many agencies have found ways to make the required savings and have spared government worker paychecks.	https://www.wsj.com/articles/SB10001424127887324743704578445201386314908?mod=searchresults&page=1&pos=2
CME GROUP	2015/02/05	2015/02/08	U.S. MARKETS	U.S. Stocks End Lower	Corrie Driebusch	Feb. 6, 2015 4:44 pm ET	U.S. stocks fell Friday but the Dow industrials still notched their biggest weekly percentage gain in two years, as data showed a strong pace of job creation in January and a pickup in wages.	https://www.wsj.com/articles/u-s-stock-futures-flat-ahead-of-jobs-data-1423228518?mod=searchresults&page=1&pos=1
CME GROUP	2015/02/05	2015/02/08	TREASURYS	Government Bonds Sell Off After Jobs Data	Min Zeng	Feb. 6, 2015 3:59 pm ET	A robust U.S. employment report sent government bond prices tumbling for a fourth straight day and fueled an uptick in bets the Federal Reserve will raise short-term interest rates at its June meeting.	https://www.wsj.com/articles/government-bonds-sell-off-after-strong-jobs-data-1423230939?mod=searchresults&page=1&pos=2
CME GROUP	2015/02/05	2015/02/08	MARKETS	CME Group’s Quarterly Profit Rises	Josh Beckerman	Feb. 5, 2015 4:28 pm ET	CME Group Inc., which plans to close most of its futures trading pits, said Thursday that fourth-quarter earnings rose 59% as trading volume increased.	https://www.wsj.com/articles/cme-groups-quarterly-profit-rises-1423170662?mod=searchresults&page=1&pos=3
CITIGROUP	2015/10/15	2015/10/18	HEARD ON THE STREET	China’s Latest ‘Bad Bank’ Deposits Little Value	Alex Frangos	Oct. 16, 2015 2:38 am ET	Huarong Asset Management’s IPO is happening, but only thanks to a huge amount of state support.	https://www.wsj.com/articles/chinas-latest-bad-bank-deposits-little-value-1444977537?mod=searchresults&page=1&pos=4
CITIGROUP	2015/10/15	2015/10/18	MARKETS	Trading Hits Goldman Sachs Hardest	Justin Baer	Oct. 15, 2015 9:33 pm ET	Wall Street traders took a thumping over the summer, and no firm was left with deeper bruises than Goldman Sachs.	https://www.wsj.com/articles/trading-hits-goldman-sachs-hardest-1444953673?mod=searchresults&page=1&pos=5
CITIGROUP	2015/10/15	2015/10/18	IPOS	For IPOs, Earning a Profit Matters Again	Corrie Driebusch, Telis Demos	Oct. 15, 2015 9:16 pm ET	Investors in initial public offerings are taking a fresh look at companies coming to market and asking a new question: Can they make it through a tough stretch?	https://www.wsj.com/articles/for-ipos-earning-a-profit-matters-again-1444950868?mod=searchresults&page=1&pos=6
CITIGROUP	2015/10/15	2015/10/18	U.S. MARKETS	Dow Surges 217 Points on Rate Hopes	Dan Strumpf, Riva Gold, Tommy Stubbington	Oct. 15, 2015 7:33 pm ET	U.S. stocks advanced on signs that recent lackluster economic data reduced the odds of a rate increase by the Federal Reserve this year.	https://www.wsj.com/articles/global-stocks-climb-as-investors-see-no-fed-rate-rise-on-lackluster-u-s-data-1444895593?mod=searchresults&page=1&pos=7
CITIGROUP	2015/10/15	2015/10/18	MARKETS	Citigroup Profit Jumps on Lower Legal Expenses	Christina Rexrode, Peter Rudegeair	Oct. 15, 2015 5:37 pm ET	Citigroup turned in better-than-expected third-quarter profits despite an industrywide drop in bond trading and concerns about its international business.	https://www.wsj.com/articles/citigroup-profit-jumps-on-lower-legal-expenses-1444910357?mod=searchresults&page=1&pos=8
CITIGROUP	2015/10/15	2015/10/18	MARKETS	Asian Morning Briefing: U.S. Stocks Climb	null	Oct. 15, 2015 5:31 pm ET	Asian Morning Briefing	https://www.wsj.com/articles/asian-morning-briefing-u-s-stocks-climb-1444944660?mod=searchresults&page=1&pos=9
CITIGROUP	2015/10/15	2015/10/18	HEARD ON THE STREET	For Citigroup, Good Enough Can Be Enough	John Carney	Oct. 15, 2015 4:09 pm ET	Citigroup didn’t exactly shine in the third quarter, but it didn’t get swamped by market storms, either.	https://www.wsj.com/articles/for-citigroup-good-enough-can-be-enough-1444939773?mod=searchresults&page=1&pos=10
CITIGROUP	2015/10/15	2015/10/18	BUSINESS	Burberry Shares Dive on Weaker Asian Demand	Saabira Chaudhuri	Oct. 15, 2015 10:32 am ET	Shares in Burberry fell sharply after the British fashion house reported a big fall in first-half same-store sales growth, amid lower spending in Asia.	https://www.wsj.com/articles/burberry-shares-fall-on-weaker-asian-demand-1444895045?mod=searchresults&page=1&pos=11
VULCAN MATERIALS	2014/11/04	2014/11/07	EARNINGS	Vulcan Materials Profit Rises 62% on Aggregates Demand	Tess Stynes	Nov. 4, 2014 8:30 am ET	Vulcan Materials Co. said its third-quarter earnings rose 62% on continued growth in aggregates shipments and stronger average selling prices.	https://www.wsj.com/articles/vulcan-materials-profit-rises-62-on-aggregates-demand-1415107800?mod=searchresults&page=1&pos=1
TEXAS CAPITAL	2014/07/23	2014/07/26	U.S.	Lengthy Arizona Execution Heightens Lethal-Injection Questions	Ashby Jones, Jacob Gershman	July 25, 2014 12:06 am ET	The prolonged execution of a condemned Arizona man is almost certain to heighten the debate over whether lethal injections can be relied upon to fulfill their intended purpose: to kill without cruelty.	https://www.wsj.com/articles/lengthy-arizona-execution-heightens-lethal-injection-questions-1406213831?mod=searchresults&page=1&pos=1
TEXAS CAPITAL	2014/07/23	2014/07/26	COMMENTARY	A 2014 Health-Care Strategy: Freedom	Phil Gramm	July 24, 2014 7:49 pm ET	ObamaCare repeal is out until 2017, but here's an agenda to unite the GOP and offer Americans relief.	https://www.wsj.com/articles/phil-gramm-a-2014-health-care-strategy-freedom-1406245781?mod=searchresults&page=1&pos=2
TEXAS CAPITAL	2014/07/23	2014/07/26	WORLD	Air Algérie Flight Crashes in Northern Mali	Drew Hinshaw, Stacy Meichtry	July 24, 2014 7:19 pm ET	An Air Algérie jetliner with at least 116 people on board crashed in northern Mali, the airline and officials in Africa said.	https://www.wsj.com/articles/air-algerie-flight-crashed-in-northern-mali-1406243976?mod=searchresults&page=1&pos=3
TEXAS CAPITAL	2014/07/23	2014/07/26	BUSINESS	Jamba Juice Gets Squeezed by Activist	David Benoit	July 24, 2014 6:08 pm ET	The owner of the Jamba Juice chain is facing a call from activist investor Engaged Capital to slash costs and potentially exit the New York City market.	https://www.wsj.com/articles/jamba-juice-gets-squeezed-by-activist-1406239739?mod=searchresults&page=1&pos=4
TEXAS CAPITAL	2014/07/23	2014/07/26	WORLD	Air Algérie Flight Likely Crashed in Mali	Drew Hinshaw, Stacy Meichtry	July 24, 2014 4:55 pm ET	An Air Algérie jetliner with 118 people onboard lost contact with controllers and likely crashed in northern Mali, marking the latest in a string of global airline incidents.	https://www.wsj.com/articles/spains-swiftair-loses-contact-with-air-algerie-flight-1406196420?mod=searchresults&page=1&pos=5
TEXAS CAPITAL	2014/07/23	2014/07/26	BUSINESS	Repsol In Talks to Buy Some of Talisman Energy Oil And Gas Assets	Chester Dawson, Ilan Brat	July 23, 2014 5:27 pm ET	Spain's Repsol is in talks to buy some of Talisman Energy's oil and gas assets, a sign that the Spanish oil firm is trying to make good on a pledge to boost its exposure to politically stable countries.	https://www.wsj.com/articles/talisman-confirms-approach-by-repsol-1406130678?mod=searchresults&page=1&pos=6
ANCHOR	2015/07/30	2015/08/02	NY AP TOP NEWS	Tourists flock to gawk at massive highway bridge projects	null	Aug. 1, 2015 2:10 pm ET	ON THE ST. CROIX RIVER, Minn. — Jockeying for a rail spot on the third-floor deck of a St. Croix River paddlewheel boat starts an hour before departure. Up there are prime views of the towering piers, protruding concrete segments and barges full of heavy equipment — all elements of one of the biggest, most expensive bridge projects the Upper Midwest has seen.	https://www.wsj.com/articles/AP05e99415dd4a4538a7fa299ea458795a?mod=searchresults&page=1&pos=1
ANCHOR	2015/07/30	2015/08/02	NY AP TOP NEWS	Tourists flock to gawk at massive highway bridge projects	null	Aug. 1, 2015 10:44 am ET	ON THE ST. CROIX RIVER, Minn. — Jockeying for a rail spot on the third-floor deck of a St. Croix River paddlewheel boat starts an hour before departure. Up there are prime views of the towering piers, protruding concrete segments and barges full of heavy equipment — all elements of one of the biggest, most expensive bridge projects the Upper Midwest has seen.	https://www.wsj.com/articles/AP73cd2cb545ba41dbbb559ba4e655afaa?mod=searchresults&page=1&pos=2
ANCHOR	2015/07/30	2015/08/02	NY CULTURE	Brooklyn Academy of Music Unveils $25 Million Expansion	Jennifer Smith	Jul. 31, 2015 8:04 pm ET	The Brooklyn Academy of Music is launching a new building project intended to knit three of its locations together and carve out new space to present visual art.	https://www.wsj.com/articles/brooklyn-academy-of-music-unveils-25-million-expansion-1438356306?mod=searchresults&page=1&pos=3
ANCHOR	2015/07/30	2015/08/02	LETTERS	Conjectures and Refutations and the Iran Nuclear Deal	null	July 31, 2015 4:29 pm ET	Consider the totality of concessions, compromises and capitulations with Iranians and non-Iranians in which the U.S. has engaged to get this deal.	https://www.wsj.com/articles/conjectures-and-refutations-and-the-iran-nuclear-deal-1438374578?mod=searchresults&page=1&pos=4
ANCHOR	2015/07/30	2015/08/02	PHOTOS	Striking Buildings in Concrete	null	July 31, 2015 10:13 am ET	Some high-design buildings from around the world, from ‘100 Contemporary Concrete Buildings.’	https://www.wsj.com/articles/striking-buildings-in-concrete-1438352004?mod=searchresults&page=1&pos=5
ANCHOR	2015/07/30	2015/08/02	POLITICS	Hillary Clinton and Jeb Bush Both Seek An Edge by Courting Black Voters	Beth Reinhard, Laura Meckler	July 30, 2015 10:25 pm ET	Both presidential candidates will address the National Urban League on Friday as part of their efforts to win over African-Americans, who turned out in record numbers to elect President Barack Obama.	https://www.wsj.com/articles/candidates-from-both-parties-court-black-voters-as-2016-looms-1438248601?mod=searchresults&page=1&pos=6
APPLE	2013/10/28	2013/10/31	ASIA MARKETS	Alibaba IPO in New York? Not So Fast	Juro Osawa, Nisha Gopalan	Oct. 30, 2013 5:56 am ET	The Hong Kong Stock Exchange is considering changing its rules on shareholding structures, a move that could reopen the door for Alibaba to list in the city after talks broke down over the issue last month.	https://www.wsj.com/articles/SB10001424052702304073204579167091029168928?mod=searchresults&page=1&pos=16
APPLE	2013/10/28	2013/10/31	MOSSBERG'S MAILBOX	Where's the Intel Sticker?	Walter S. Mossberg	Oct. 29, 2013 9:09 pm ET	Walt Mossberg answers a reader's question on how to tell if a PC has a new Intel chip if you're buying online and can't see the Intel sticker on the box.	https://www.wsj.com/articles/SB10001424052702303471004579165681039141814?mod=searchresults&page=1&pos=17
APPLE	2013/10/28	2013/10/31	PERSONAL TECH	Speed and Power Packed Into a Thin iPad Air	Walter S. Mossberg	Oct. 29, 2013 9:02 pm ET	This new iPad isn't a radical rethinking of what a tablet can be, but it's a major improvement on a successful product, says Walt Mossberg. And the best tablet he's ever reviewed.	https://www.wsj.com/articles/SB10001424052702303471004579165672708986000?mod=searchresults&page=1&pos=18
APPLE	2013/10/28	2013/10/31	REVIEW & OUTLOOK (U.S.)	Occupy City Hall	null	Oct. 29, 2013 8:58 pm ET	Bill de Blasio wants to roll back reforms that made New York livable.	https://www.wsj.com/articles/SB10001424052702304200804579163751219827282?mod=searchresults&page=1&pos=19
APPLE	2013/10/28	2013/10/31	WORK & FAMILY	Sue Shellenbarger Answers Readers' Questions	Sue Shellenbarger	Oct. 29, 2013 7:47 pm ET	Game designers are offering some promising new options to help elementary and middle-school students learn fractions.	https://www.wsj.com/articles/SB10001424127887323644904578271964273755442?mod=searchresults&page=1&pos=20
WEYERHAEUSER	2014/08/01	2014/08/04	BUSINESS	Weyerhaeuser Profit Rises	Anna Prior	Aug. 1, 2014 6:05 am ET	Weyerhaeuser said second-quarter earnings rose 43% on strong growth in wood-products sales and one-time gains.	https://www.wsj.com/articles/weyerhaeuser-earnings-rise-1406879904?mod=searchresults&page=1&pos=1
THERMO FISHER SCIENTIFIC	2015/01/29	2015/02/01	EUROPE	AstraZeneca to Harness Benefits of Genome-Editing Technology	Marta Falconi	Jan. 29, 2015 6:06 am ET	AstraZeneca has unveiled agreements that should enable the U.K. pharmaceutical company to tap into a promising, nascent gene technology aimed at making drugs more precise.	https://www.wsj.com/articles/astrazeneca-to-harness-benefits-of-genome-editing-technology-1422529565?mod=searchresults&page=1&pos=1
CAMPBELL SOUP	2014/11/25	2014/11/28	EARNINGS	Campbell Buoyed By Simple Meals, Bolthouse Brands	Angela Chen	Nov. 25, 2014 9:13 am ET	Campbell Soup said growth in its Bolthouse Farms and Simple Meals segments helped results beat expectations in its November quarter, though the food company also logged higher promotional spending and unfavorable exchange rates.	https://www.wsj.com/articles/campbells-results-buoyed-by-bolthouse-brand-1416919840?mod=searchresults&page=1&pos=1
TEGNA	2017/02/27	2017/03/02	EARNINGS	Tegna Revenue and Profit Top Views	Joshua Jamerson	Feb. 27, 2017 10:58 am ET	TV-station operator and digital-media company Tegna Inc.’s revenue rose 10% in the latest quarter, helped by advertising on down-ballot races that helped offset lower spending on the presidential race.	https://www.wsj.com/articles/tegna-revenue-and-profit-top-views-1488211128?mod=searchresults&page=1&pos=1
TECH DATA	2018/03/08	2018/03/11	JOURNAL REPORTS: LEADERSHIP	The Smartest Ways to Use Email at Work	Andrew Blackman	March 11, 2018 10:05 pm ET	What research tells us about taming your inbox, when to use all caps, whether to use emoticons, how quickly to respond to messages—and much more.	https://www.wsj.com/articles/the-smartest-ways-to-use-email-at-work-1520820300?mod=searchresults&page=1&pos=1
